FIPS Code,Percent adults fully vaccinated against COVID-19,"Percent of adults with less than a high school diploma, 2015-19","Percent of adults with a high school diploma only, 2015-19","Percent of adults completing some college or associate's degree, 2015-19","Percent of adults with a bachelor's degree or higher, 2015-19",Percent Hispanic,Percent non-Hispanic American Indian/Alaska Native,Percent non-Hispanic Asian,Percent non-Hispanic Black,Percent non-Hispanic Native Hawaiian/Pacific Islander,Percent non-Hispanic White,Med_HH_Income_Percent_of_State_Total_2019,"Unemployment Rate, 2019","Median Household Income, 2019","Population Density, 2020","Average Household Size, 2020","Average Household Size of Owner-Occupied Unit, 2020","Average Household Size of Renter-Occupied Unit, 2020",Estimated percent of people of all ages in poverty 2019,Estimated percent of people age 0-17 in poverty 2019,Estimated percent of related children age 5-17 in families in poverty 2019,Percent Under 5 years,Percent 5 to 9 years,Percent 65 to 74 years,Percent 75 to 84 years,Percent 85 years and over,Percent 18 years and over,Percent 65 years and over,Median Age,Percent Male,Percent Female,Percent Households with 1+ Persons with Disability,Percent Total Civilian Noninstitutionalized Population - with a disability 65 and over ,Percent Total Civilian Noninstitutionalized Population - with a disability ,Percent of Households with Internet At Home,Percent Total Households with a computer ,Percent Total Households with a broadband Internet subscription ,Percent of Households with Limited English Speaking Status,Percent of Population with No Health Insurance Coverage,"Percent of Civilian Employed Population 16 Years and Over in Educational Instruction, and Library Occupations",Percent of Civilian Employed Population 16 Years and Over in Food Preparation and Serving Related Occupations,Percent of Civilian Employed Population 16 Years and Over in Healthcare Support Occupations,Percent of Civilian Employed Population 16 Years and Over in Healthcare Practitioners and Technical Occupations,"Percent of Civilian Employed Population 16 Years and Over in Natural Resources, Construction, and Maintenance Occupations",Percent of Civilian Employed Population 16 Years and Over in Protective Service Occupations,"Percent of Civilian Employed Population 16 Years and Over in Production, Transportation and Material Moving Occupations",Latitude,Longitude,Population,Average Household Size of Owner-Occupied Unit,Average Household Size of Renter-Occupied Unit,Percent Renter-occupied Units,"Percent Population Enrollment in - Nursery, Preschool",Percent Population Enrollment in - Kindergarten,Percent Population Enrollment in - Grade 1-4,Percent Population Enrollment in - Grade 5-8,Percent Population Enrollment in - Grade 9-12,Percent Population Enrollment in - College,Percent Population Enrollment in - Grad/Prof,Percent Population Enrollment in - Elementary school (grades 1-8),Percent Population Enrollment in - High school (grades 9-12),Percent Population Enrollment in - College or graduate school,Percent Grandparents responsible for grandchildren,Percent Total Households - With Supplemental Security Income,Percent Total Households - With cash public assistance income,Percent Total Households - With Food Stamp/SNAP benefits in the past 12 months,Percent Total Population - Worked at home,Percent population with Income to Poverty Ratio < 0.50,Percent population with Income to Poverty Ratio 0.50-0.99,Percent population with Income to Poverty Ratio 1.00-1.24,Percent population with Income to Poverty Ratio 1.50-1.84,Percent population with Income to Poverty Ratio 1.85-1.99,Percent population with Income to Poverty Ratio 2.00+,"Percentage of families whose income in the past 12 months is below the poverty level with female householder, no husband present) - With related children of the householder under 18 years","Percentage of families whose income in the past 12 months is below the poverty level with female householder, no husband present) - With related children of the householder under 5 years only",Percentage of people whose income in the past 12 months is below the poverty level - 65 years and over,Percentage of people whose income in the past 12 months is below the poverty level - Related children of the householder under 5 years,Percent Households: Income Below Poverty Level ,Percentage of people whose income in the past 12 months is below the poverty level,Percent of Civilian noninstitutionalized population with Health Coverage,Percent of Total Civilian Noninstitutionalized Population - With health insurance coverage,Percent of Total Civilian Noninstitutionalized Population - With private health insurance,Percent of Total Civilian Noninstitutionalized Population - With public coverage,Percent of Total Civilian Noninstitutionalized Population - No health insurance coverage
32027,0.234,19.09528351,37.18960571,32.56977844,11.14533234,0.2444,0.0245,0.0098,0.0354,0.0026,0.6515,92.5617981,4,58562,11.05241582,2.64,2.63,2.69,17.6,18.7,18,0.051247166,0.040967498,0.100831444,0.047619048,0.008163265,0.832199546,0.156613757,42.1,0.641421013,0.358578987,27.9,865.0487164,1500.835888,75.2,3902.173308,3450.740781,1,11.8,5.7,4.2,3.6,4.5,3.8,3.4,18,40.4404,-118.4044,6615,2.46,2.31,33.2,0.010582011,0.016931217,0.03250189,0.044293273,0.085563114,0.050793651,0.011791383,0.076795163,0.085563114,0.062585034,0.008465608,8.254237288,0.43220339,0.152542373,0.016628874,0.047165533,0.038548753,0.027513228,0.066364324,0.018745276,0.497354497,37.2,0,12.6,11.2,17.4,12,0.713529856,0.629327286,0.469236584,0.260619803,0.08420257
5053,0.301,9.198113441,43.78930664,28.30188751,18.71069145,0.0275,0.0015,0.0004,0.0257,0.0007,0.9257,119.4736862,3.2,58566,28.8534917,2.17,2.24,1.95,12.1,15.6,14.6,0.052962595,0.073430431,0.105704513,0.06129317,0.011089043,0.775405495,0.178086726,41,0.490621207,0.509378793,38.1,114.1117615,311.8212218,74.5,552.4128708,458.4331685,0.2,4.8,6.8,5.6,1.9,7.3,2.2,2.5,20.2,34.29,-92.4236,18126,2.6,2.7,19.9,0.009323624,0.016936997,0.057265806,0.047004303,0.045294053,0.026536467,0.003917025,0.104270109,0.045294053,0.030453492,0.019640296,9.401369863,0.694520548,0.442465753,0.012799294,0.050038619,0.093181066,0.046287101,0.091305307,0.031391372,0.640792232,35.6,60.9,7.2,16.8,14.3,14.5,0.990235022,0.94306521,0.683162308,0.444389275,0.047169811
23015,0.561,6.92982769,34.38319397,25.21180725,33.47517014,0.0125,0.0043,0.0099,0.0037,0,0.959,99.65150452,2.6,58619,20.2958573,2.56,2.53,2.72,11,16.4,15,0.039940353,0.053536446,0.1600538,0.078798866,0.031987369,0.832724189,0.270840034,51,0.49007339,0.50992661,30.9,90.37875438,197.3971419,81.2,483.7576337,424.4832559,0.3,10,6.9,6.4,4.8,5.9,1.1,2.1,12.2,44.0664,-69.5435,34201,2.23,2.03,20.8,0.008391567,0.00833309,0.0435075,0.033332359,0.039443291,0.023274173,0.007397445,0.076839858,0.039443291,0.030671618,0.005555393,7.525024534,0.504906771,0.132973503,0.034706588,0.048302681,0.072746411,0.036724072,0.053565685,0.017864975,0.707318499,40.7,77.8,8.2,25,12.7,12.3,0.986988685,0.888307359,0.658840385,0.432735885,0.098681325
12129,0.308,12.27348709,36.20357132,33.1962471,18.32669258,0.0373,0.002,0.0052,0.1495,0,0.7963,99.05740356,3,58640,2.810925259,2.26,2.34,2.04,12,16.6,14.3,0.046718852,0.059032827,0.092261997,0.042108846,0.011509545,0.787692212,0.145880387,40.6,0.542712169,0.457287831,31.3,76.63318,206.8658512,79.4,504.2142522,431.9059631,0.1,8.9,6.1,6.3,0.7,5.8,1.8,3.9,6.1,30.1673,-84.4007,32321,2.58,2.59,18,0.016057671,0.010395718,0.050926642,0.047523282,0.059991956,0.036725349,0.006621082,0.098449924,0.059991956,0.043346431,0.010921692,7.456724368,0.343541944,0.175099867,0.014820086,0.046316636,0.0629931,0.032579438,0.063457195,0.037560719,0.609665543,41.7,52.7,7.7,22,11,12.2,0.894588658,0.814857214,0.659168961,0.288202717,0.079731444
20193,0.341,6.739780426,26.40079689,44.26719666,22.59222412,0.0653,0,0.0092,0.0214,0,0.9004,94.55729675,2.2,58652,6.543269942,2.28,2.35,1.97,9.1,9.7,9.2,0.072087068,0.062099872,0.085403329,0.058642766,0.019334187,0.772983355,0.163380282,36,0.483098592,0.516901408,28.3,156.8126832,384.9038588,83.1,1107.667771,984.7123721,1.4,8.4,7.2,4.6,6.3,6,3.9,1.2,11.2,39.3509,-101.0556,7810,2.36,1.87,32.4,0.012548015,0.008578745,0.047119078,0.054289373,0.038540333,0.076056338,0.003329065,0.101408451,0.038540333,0.079385403,0.006402049,20.3313253,0.542168675,0.475903614,0.035979513,0.07503201,0.038028169,0.049679898,0.044430218,0.01574904,0.657106274,52.1,100,10.2,8.2,17.3,12,0.986043534,0.903457106,0.765556978,0.237131882,0.082586428
27061,0.467,6.010677338,29.96133995,40.97324371,23.05473709,0.0149,0.0359,0.0043,0.0049,0.0001,0.9175,78.70761871,5.8,58660,1.411880747,1.94,2.06,1.57,11.2,15.2,13.8,0.05290091,0.062581688,0.131011719,0.066126138,0.029175251,0.789858444,0.226313108,46.3,0.506479697,0.493520303,30.5,514.0578665,1063.467733,79.3,2595.540761,2345.015984,0.4,5.3,6.4,5.5,4.9,7.6,0.9,1.9,13.9,47.5095,-93.632,45141,2.32,1.96,18.7,0.0169469,0.009769389,0.050796394,0.045236038,0.050464101,0.035378038,0.004364104,0.096032432,0.050464101,0.039742141,0.006158481,10.40875133,0.480789755,0.358057631,0.025808024,0.045612636,0.073480871,0.040960546,0.075297401,0.028045458,0.672869453,54.7,62.3,8.9,14.9,12.8,12.2,0.982676503,0.930196495,0.68545225,0.442303006,0.052480007
27031,0.695,2.895843029,24.00747299,32.69500351,40.40167999,0.0231,0.0869,0.0093,0.0007,0,0.8551,78.71298218,4.2,58664,139.5848719,2.95,2.97,2.91,8.9,11.7,10.7,0.044084821,0.034970238,0.177269345,0.069754464,0.025669643,0.846912202,0.272693452,52.6,0.494977679,0.505022321,24.5,262.4256736,504.5570951,82.1,1705.416978,1529.766727,0.4,6.6,6.9,7.6,1.2,3.3,2.3,2.7,8.3,47.9026,-90.5346,5376,2.05,1.72,23.1,0.011160714,0.01078869,0.020089286,0.03813244,0.034598214,0.025483631,0.018787202,0.058221726,0.034598214,0.044270833,0.006138393,16.21084337,0.620481928,0.457831325,0.037946429,0.038690476,0.0859375,0.031622024,0.051897321,0.03125,0.710193452,54.3,0,8.6,13.1,12.7,12.6,0.992931548,0.927641369,0.69047619,0.423177083,0.065290179
16027,0.304,14.89879799,32.06363297,34.3849411,18.65262604,0.2529,0.006,0.0082,0.0041,0.0025,0.7031,96.44911957,3,58670,1772.923952,2.37,2.31,2.42,10.1,11.6,10,0.075388383,0.079643253,0.082813728,0.038440861,0.013049492,0.711482174,0.134304081,33.6,0.494741147,0.505258853,31.4,75.83607487,220.8083816,82.6,465.9150468,416.8503989,2.8,13.6,4.3,5.6,3.6,4.3,0.7,2,16.7,43.6251,-116.7093,217633,2.98,2.85,30.5,0.009543589,0.015112598,0.062472143,0.067356513,0.066051564,0.046840323,0.006602859,0.129828656,0.066051564,0.053443182,0.007126677,6.787265778,0.406357789,0.294863429,0.024178319,0.055506288,0.076468183,0.067733294,0.09582646,0.047644429,0.56969761,31.9,31.4,8.3,21.5,13.4,13.4,0.99303874,0.857783516,0.601310463,0.377235989,0.135255223
51540,0.042,8.871393204,16.51732826,19.66662216,54.94465637,0.055,0.0022,0.0706,0.1867,0.0007,0.6574,76.78335571,2.3,58717,20.74470794,2.55,2.6,2.4,22.1,21.6,25.3,0.050237812,0.040067097,0.068498386,0.030087481,0.014502293,0.843553593,0.11308816,31.6,0.483862748,0.516137252,17.3,0.963402512,2.317236568,84.6,9.687547481,8.840203985,1.3,8.4,12.5,9.1,3.2,7.8,1.1,1.1,6.7,38.0375,-78.4855,47096,2.37,2.37,57.2,0.016243418,0.006242568,0.034015628,0.035947851,0.028452523,0.173963819,0.05062001,0.069963479,0.028452523,0.224583829,0.00388568,11.26255293,0.465214761,0.214761041,0.036882113,0.159143027,0.066884661,0.034737557,0.05588585,0.015330389,0.567288092,37,16.7,10.4,12.1,20.7,24.1,0.991145745,0.907550535,0.772018855,0.216345337,0.08359521
29027,0.33,13.79344082,36.08919525,27.03266525,23.08469772,0.0209,0.0051,0.0077,0.0432,0.0033,0.9019,102.344223,2.9,58720,0.55788079,2.04,2.11,1.77,11.6,16.4,14.5,0.054890953,0.057564214,0.096571543,0.048074138,0.01378957,0.78805498,0.158435251,38.6,0.509835372,0.490164628,28,119.12932,285.7851714,75.6,672.3054024,577.3486445,0.5,9.1,5.8,4.3,3.7,7.2,1.7,4.1,16,38.8355,-91.926,44889,2.66,2.3,27.5,0.013344026,0.009824233,0.049433046,0.047650872,0.047517209,0.058299361,0.008198,0.097083918,0.047517209,0.06649736,0.012252445,9.362837046,0.41031653,0.216881594,0.015683129,0.049744926,0.046826617,0.032079129,0.059212725,0.018222727,0.664305286,56,90.2,6.1,22.3,11.4,10.6,0.939584308,0.853906302,0.696607187,0.294704716,0.085678006
38083,0.328,12.48852158,37.46556473,35.44536209,14.60055065,0,0.0071,0,0,0,0.9886,87.12649536,4.3,58725,3.161757751,2.4,2.41,2.37,16.7,23.5,22.5,0.05748758,0.048261178,0.137686302,0.122782115,0.036195884,0.836053939,0.296664301,50.9,0.509581263,0.490418737,22.8,207.3060223,323.4688797,66.6,1032.95587,863.1793861,0.4,5.9,2.5,3.2,2.8,4.2,3.6,0.4,8.3,47.5755,-100.3456,1409,1.95,1.85,20.2,0.015613911,0.018452803,0.01774308,0.025550035,0.027679205,0.009226402,0.004968062,0.043293116,0.027679205,0.014194464,0.001419446,8.5,0.593023256,0.023255814,0.053938964,0.053229241,0.068843151,0.019162527,0.0397445,0.061745919,0.670688432,64,0,4.5,28,11.4,12.4,1,0.941092974,0.687012065,0.486160397,0.058907026
20143,0.345,5.068560123,35.35749435,35.11263657,24.46131325,0.0271,0.0057,0.0062,0.0098,0,0.9409,94.68143463,2.7,58729,47.81657698,2.55,2.58,2.43,9.9,13.2,11.6,0.051528684,0.054448643,0.108381999,0.063552044,0.026794916,0.770869117,0.198728959,43,0.514771556,0.485228444,26.2,134.0215678,246.2405838,72.8,663.3746979,552.4381849,0.4,6.2,4.6,3.1,2.7,7.9,2.7,2.1,15.5,39.1325,-97.6502,5822,2.38,2.2,20.4,0.016660941,0.005496393,0.050498111,0.057883889,0.0587427,0.023874957,0.003607008,0.108381999,0.0587427,0.027481965,0.003091721,17.72463768,0.826086957,0.202898551,0.030401924,0.050841635,0.046547578,0.065956716,0.05273102,0.034695981,0.693404328,56.2,100,6.7,22,8.4,9.9,0.984541395,0.923565785,0.787014772,0.295774648,0.06097561
26159,0.419,12.90509796,31.29341125,34.05436707,21.74712181,0.1152,0.0038,0.0068,0.0318,0.0002,0.812,98.67443848,4.4,58733,2.895155114,2.38,2.3,2.57,13,17.6,15.4,0.06072348,0.062329149,0.107420579,0.050187107,0.018325858,0.764723055,0.175933544,41.6,0.497545052,0.502454948,30.4,100.2743657,235.2896211,78.2,541.6278084,477.7864622,1.6,8.1,4.8,5.5,3.9,5.9,0.9,2.1,19.4,42.2513,-86.0189,75358,2.57,2.33,23,0.012858622,0.012327822,0.051699886,0.055667613,0.056861912,0.037872555,0.006515566,0.107367499,0.056861912,0.044388121,0.012341092,6.741003896,0.463900986,0.162502865,0.017410229,0.059144351,0.087621752,0.057286552,0.053504605,0.03010961,0.641351947,44.1,75.6,9.3,26.2,13,14.9,0.992263595,0.911595318,0.646766103,0.426683298,0.080668277
41013,0.342,9.99182415,33.32165527,36.9364624,19.75005913,0.0762,0.0079,0.0035,0.0055,0.0044,0.882,87.72907257,5.1,58739,97.80916474,2.5,2.59,2.4,10.9,17.1,16.2,0.051062535,0.056625092,0.156055799,0.078093086,0.01412368,0.801877363,0.248272565,47.5,0.49311199,0.50688801,37.2,730.6000019,1541.334653,81.6,2874.788626,2603.87316,0.7,7,4,5.5,7.3,5.1,1.8,3.4,16,44.1422,-120.3566,23011,2.37,2.42,27.8,0.011863891,0.01429751,0.043892052,0.040850028,0.045413063,0.029637999,0.005866759,0.08474208,0.045413063,0.035504759,0.006084047,4.535477767,0.283349101,0.160832545,0.016513841,0.044456999,0.089478945,0.052105515,0.092347138,0.039415932,0.621094259,58,100,4.2,32.2,13.3,13.5,0.997305636,0.927512929,0.607361697,0.519751423,0.069792708
51121,0.201,6.793653011,23.36502075,24.37281036,45.4685173,0.0324,0.0038,0.0662,0.0437,0.0002,0.8327,76.81343079,2.7,58740,80.86307207,2.59,2.7,2.27,20.5,13.8,13,0.043957612,0.039973507,0.071173833,0.03733442,0.013490931,0.844701447,0.121999185,29,0.516242103,0.483757897,19.5,39.01919963,99.82462952,88.1,341.004528,319.8818896,1.6,6.1,15.2,6.9,1.5,5.6,1,2,9.9,37.1743,-80.3872,98140,2.52,2.45,44.6,0.007560628,0.008222947,0.033034441,0.032331363,0.036855513,0.244619931,0.05065213,0.065365804,0.036855513,0.29527206,0.00472794,16.50555042,0.771970398,0.270582794,0.020735684,0.157489301,0.055441206,0.025922152,0.052465865,0.022783778,0.568514367,38.5,30.7,4.5,13.8,20,23.5,0.993213776,0.93217852,0.8105054,0.222243733,0.061035256
39169,0.356,13.479702,39.00467682,25.31406784,22.20155334,0.0201,0.0019,0.0104,0.0135,0.0001,0.9367,100.0732498,3.3,58747,0.187869851,2.27,2.41,1.86,9.9,13.9,14.2,0.066641401,0.066072921,0.097218753,0.052894512,0.023109588,0.756113317,0.173222853,38.7,0.497136065,0.502863935,26.8,74.13730755,180.3801536,80,461.1489052,430.862763,2.3,13,6.4,5.3,2.7,5,0.6,1,23.5,40.8289,-81.888,116099,2.67,2.25,27,0.015047503,0.013445422,0.050164084,0.053282113,0.046408668,0.049268297,0.009190432,0.103446197,0.046408668,0.058458729,0.007588351,9.702014611,0.503431481,0.200575603,0.022205187,0.03771781,0.070965297,0.040749705,0.07043127,0.030008872,0.671306385,34.4,38.9,7.2,17.2,10.6,11.3,0.990241087,0.861523355,0.670367531,0.323077718,0.128717732
32017,0.288,13.81632137,34.25801086,32.31887817,19.60678673,0.0689,0.0073,0.0089,0.038,0,0.8695,92.90953064,4,58782,115.2242931,2.63,2.63,2.62,13.8,17.4,17.1,0.037451737,0.041505792,0.135521236,0.067181467,0.016216216,0.819498069,0.218918919,44.4,0.538610039,0.461389961,33,2631.750852,4508.534792,76.6,8910.736217,8161.085974,1.4,9.4,10.9,4.2,0.6,4.9,5.7,6.9,4.5,37.6433,-114.8775,5180,2.53,1.53,25.2,0.009073359,0.003667954,0.032046332,0.047104247,0.078185328,0.040540541,0,0.079150579,0.078185328,0.040540541,0.003667954,10.90810811,0.637837838,0.410810811,0.037451737,0.037644788,0.011196911,0.021235521,0.055984556,0.058301158,0.675289575,61,100,1.1,14,7.2,5.5,0.888996139,0.805019305,0.566409266,0.357915058,0.083976834
10001,0.363,12.56543636,32.90274048,30.78845215,23.74337196,0.0707,0.0052,0.0199,0.251,0.0005,0.6159,83.59014893,4.1,58804,53.04016386,2.18,2.3,1.92,12.7,17.8,17.3,0.06249045,0.061862263,0.098042434,0.052026327,0.016412091,0.769319577,0.166480852,37.7,0.482170244,0.517829756,30.8,84.94899027,228.1141103,85.6,512.1593436,481.792807,2.5,7.1,6.2,7.3,3.4,6.6,0.7,3.5,14.7,39.0862,-75.5684,176699,2.63,2.57,30.9,0.014821816,0.014063464,0.046004788,0.055246493,0.051584899,0.064420285,0.013537145,0.10125128,0.051584899,0.07795743,0.013740881,6.334456532,0.356310773,0.205449119,0.018726761,0.052852591,0.078070617,0.041324512,0.066514242,0.022575114,0.659584944,36.8,44.2,8,22,13.1,13.5,0.979264172,0.909671249,0.661073351,0.407585781,0.069592924
